id,node_id,temp,humidity,ax,ay,az,x,y,z,co_ppm,ch4_ppm,hazardous_ppm,rfid,status,timestamp
10937,Miner-01,29.85,52.00,0.53,0.24,6.39,0.00,0.00,0.00,0.54,0.00,0.69,None,SAFE,2026-02-14T04:14:33Z
10938,Miner-01,29.85,52.00,0.76,0.27,5.75,0.00,0.00,0.00,0.52,0.00,0.66,None,SAFE,2026-02-14T04:14:34Z
10939,Miner-01,29.85,52.00,0.23,0.67,5.15,0.00,0.00,0.00,0.49,0.00,0.63,None,SAFE,2026-02-14T04:14:35Z
10940,Miner-01,29.85,52.00,0.34,0.39,5.73,0.00,0.00,0.00,0.47,0.00,0.60,None,SAFE,2026-02-14T04:14:36Z
10941,Miner-01,29.85,52.00,0.52,0.70,5.77,0.00,0.00,0.00,0.51,0.00,0.65,None,SAFE,2026-02-14T04:14:37Z
10942,Miner-01,29.85,52.00,0.26,1.32,5.82,0.00,0.00,0.00,0.49,0.00,0.62,None,SAFE,2026-02-14T04:14:39Z
10943,Miner-01,29.85,52.00,1.25,0.00,5.53,0.00,0.00,0.00,0.46,0.00,0.59,None,SAFE,2026-02-14T04:14:40Z
10944,Miner-01,29.85,52.00,0.73,1.51,6.08,0.00,0.00,0.00,0.44,0.00,0.57,None,SAFE,2026-02-14T04:14:41Z
10945,Miner-01,29.84,52.00,0.42,0.27,7.37,0.00,0.00,0.00,0.51,0.00,0.64,None,SAFE,2026-02-14T04:14:42Z
10946,Miner-01,29.85,51.95,0.59,0.57,5.13,0.00,0.00,0.00,0.55,0.00,0.69,None,SAFE,2026-02-14T04:14:43Z
10947,Miner-01,29.86,51.90,1.01,0.21,6.73,0.00,0.00,0.00,0.54,0.00,0.69,None,SAFE,2026-02-14T04:14:45Z
10948,Miner-01,29.86,51.91,0.16,0.00,6.31,0.00,0.00,0.00,0.51,0.00,0.65,None,SAFE,2026-02-14T04:14:46Z
10949,Miner-01,29.86,51.91,0.00,0.24,6.20,0.00,0.00,0.00,0.49,0.00,0.62,None,SAFE,2026-02-14T04:14:47Z
10950,Miner-01,29.86,51.92,0.55,1.20,7.15,0.00,0.00,0.00,0.46,0.00,0.59,None,SAFE,2026-02-14T04:14:48Z
10951,Miner-01,29.87,51.92,0.29,0.24,6.29,0.00,0.00,0.00,0.48,0.00,0.61,None,SAFE,2026-02-14T04:14:49Z
10952,Miner-01,29.87,51.92,0.47,1.31,5.86,0.00,0.00,0.00,0.51,0.00,0.65,None,SAFE,2026-02-14T04:14:51Z
10953,Miner-01,29.87,51.93,0.58,0.32,6.62,0.00,0.00,0.00,0.53,0.00,0.68,None,SAFE,2026-02-14T04:14:52Z
10954,Miner-01,29.87,51.93,0.22,0.00,6.07,0.00,0.00,0.00,0.56,0.00,0.71,None,SAFE,2026-02-14T04:14:53Z
10955,Miner-01,29.87,51.94,1.11,0.00,5.65,0.00,0.00,0.00,0.53,0.00,0.68,None,SAFE,2026-02-14T04:14:54Z
10956,Miner-01,29.87,51.94,0.37,1.03,6.37,0.00,0.00,0.00,0.50,0.00,0.64,None,SAFE,2026-02-14T04:14:56Z
10957,Miner-01,29.87,51.94,0.36,0.32,6.46,0.00,0.00,0.00,0.48,0.00,0.61,None,SAFE,2026-02-14T04:14:57Z
10958,Miner-01,29.87,51.94,0.59,0.18,6.91,0.00,0.00,0.00,0.46,0.00,0.60,None,SAFE,2026-02-14T04:14:58Z
10959,Miner-01,29.87,51.95,1.09,1.41,7.20,0.00,0.00,0.00,0.49,0.00,0.63,None,SAFE,2026-02-14T04:14:59Z
10960,Miner-01,29.87,51.95,0.84,1.13,5.69,0.00,0.00,0.00,0.55,0.00,0.70,None,SAFE,2026-02-14T04:15:00Z
10961,Miner-01,29.87,51.95,1.23,1.20,5.77,0.00,0.00,0.00,0.66,0.00,0.81,None,SAFE,2026-02-14T04:15:02Z
10962,Miner-01,29.87,51.95,0.26,0.66,7.06,0.00,0.00,0.00,0.66,0.00,0.83,None,SAFE,2026-02-14T04:15:03Z
10963,Miner-01,29.87,51.96,1.17,1.19,6.66,0.00,0.00,0.00,0.70,0.00,0.87,None,SAFE,2026-02-14T04:15:04Z
10964,Miner-01,29.88,51.96,0.85,0.67,7.10,0.00,0.00,0.00,0.66,0.00,0.82,None,SAFE,2026-02-14T04:15:05Z
10965,Miner-01,29.88,51.96,1.39,0.00,6.00,0.00,0.00,0.00,0.70,0.00,0.86,None,SAFE,2026-02-14T04:15:06Z
10966,Miner-01,29.88,51.96,0.36,0.00,6.57,0.00,0.00,0.00,0.66,0.00,0.82,None,SAFE,2026-02-14T04:15:08Z
10967,Miner-01,29.88,51.97,0.00,0.25,5.32,0.00,0.00,0.00,0.69,0.00,0.86,None,SAFE,2026-02-14T04:15:09Z
10968,Miner-01,29.88,51.97,0.18,0.61,7.29,0.00,0.00,0.00,0.66,0.00,0.82,None,SAFE,2026-02-14T04:15:10Z
10969,Miner-01,29.88,51.97,0.00,1.35,6.62,0.00,0.00,0.00,0.70,0.00,0.86,None,SAFE,2026-02-14T04:15:11Z
10970,Miner-01,29.88,51.97,0.25,1.20,7.20,0.00,0.00,0.00,0.72,0.00,0.89,None,SAFE,2026-02-14T04:15:12Z
10971,Miner-01,29.88,51.97,0.25,0.00,7.20,0.00,0.00,0.00,0.69,0.00,0.86,None,SAFE,2026-02-14T04:15:14Z
10972,Miner-01,29.89,51.92,0.49,0.60,5.65,0.00,0.00,0.00,0.74,0.00,0.92,None,SAFE,2026-02-14T04:15:15Z
10973,Miner-01,29.89,51.88,0.00,0.00,7.31,0.00,0.00,0.00,0.74,0.00,0.92,None,SAFE,2026-02-14T04:15:16Z
10974,Miner-01,29.90,51.83,1.24,0.00,5.37,0.00,0.00,0.00,0.77,0.00,0.96,None,SAFE,2026-02-14T04:15:17Z
10975,Miner-01,29.90,51.79,0.47,0.72,4.91,0.00,0.00,0.00,0.73,0.00,0.91,None,SAFE,2026-02-14T04:15:18Z
10976,Miner-01,29.90,51.80,0.69,0.83,6.14,0.00,0.00,0.00,0.76,0.00,0.94,None,SAFE,2026-02-14T04:15:20Z
10977,Miner-01,29.90,51.81,0.61,0.40,7.21,0.00,0.00,0.00,0.84,0.00,1.03,None,SAFE,2026-02-14T04:15:21Z
10978,Miner-01,29.90,51.82,0.25,0.40,6.51,0.00,0.00,0.00,0.83,0.00,1.02,None,SAFE,2026-02-14T04:15:22Z
10979,Miner-01,29.90,51.83,0.69,0.00,7.51,0.00,0.00,0.00,0.81,0.00,1.01,None,SAFE,2026-02-14T04:15:23Z
10980,Miner-01,29.90,51.84,0.00,0.82,7.07,0.00,0.00,0.00,0.77,0.00,0.96,None,SAFE,2026-02-14T04:15:24Z
10981,Miner-01,29.90,51.85,0.27,1.24,5.68,0.00,0.00,0.00,0.81,0.00,1.00,None,SAFE,2026-02-14T04:15:26Z
10982,Miner-01,29.91,51.80,0.92,0.34,6.03,0.00,0.00,0.00,0.77,0.00,0.95,None,SAFE,2026-02-14T04:15:27Z
10983,Miner-01,29.91,51.76,0.42,0.84,5.77,0.00,0.00,0.00,0.80,0.00,0.98,None,SAFE,2026-02-14T04:15:28Z
10984,Miner-01,29.91,51.78,0.60,0.19,6.71,0.00,0.00,0.00,0.78,0.00,0.96,None,SAFE,2026-02-14T04:15:29Z
10985,Miner-01,29.90,51.79,1.31,0.00,5.90,0.00,0.00,0.00,0.74,0.00,0.92,None,SAFE,2026-02-14T04:15:30Z
10986,Miner-01,29.90,51.80,0.25,0.56,6.08,0.00,0.00,0.00,0.70,0.00,0.87,None,SAFE,2026-02-14T04:15:32Z
10987,Miner-01,29.90,51.81,0.45,0.88,6.99,0.00,0.00,0.00,0.66,0.00,0.83,None,SAFE,2026-02-14T04:15:33Z
10988,Miner-01,29.91,51.77,0.43,1.33,5.29,0.00,0.00,0.00,0.63,0.00,0.78,None,SAFE,2026-02-14T04:15:34Z
10989,Miner-01,29.91,51.73,0.60,1.33,5.40,0.00,0.00,0.00,0.60,0.00,0.75,None,SAFE,2026-02-14T04:15:35Z
10990,Miner-01,29.92,51.69,0.63,0.00,4.89,0.00,0.00,0.00,0.57,0.00,0.71,None,SAFE,2026-02-14T04:15:36Z
10991,Miner-01,29.92,51.66,0.92,1.03,5.93,0.00,0.00,0.00,0.54,0.00,0.67,None,SAFE,2026-02-14T04:15:38Z
10992,Miner-01,29.92,51.68,0.63,0.59,6.38,0.00,0.00,0.00,0.51,0.00,0.64,None,SAFE,2026-02-14T04:15:39Z
10993,Miner-01,29.92,51.69,0.00,1.15,6.87,0.00,0.00,0.00,0.49,0.00,0.61,None,SAFE,2026-02-14T04:15:40Z
10994,Miner-01,29.92,51.71,1.37,0.30,5.67,0.00,0.00,0.00,0.46,0.00,0.58,None,SAFE,2026-02-14T04:15:41Z
10995,Miner-01,29.92,51.72,0.22,1.63,6.88,0.00,0.00,0.00,0.44,0.00,0.55,None,SAFE,2026-02-14T04:15:42Z
10996,Miner-01,29.92,51.74,0.17,1.27,5.44,0.00,0.00,0.00,0.42,0.00,0.52,None,SAFE,2026-02-14T04:15:44Z
10997,Miner-01,29.91,51.75,0.63,0.21,5.25,0.00,0.00,0.00,0.40,0.00,0.49,None,SAFE,2026-02-14T04:15:45Z
10998,Miner-01,29.92,51.71,0.54,0.24,5.52,0.00,0.00,0.00,0.38,0.00,0.47,None,SAFE,2026-02-14T04:15:46Z
10999,Miner-01,29.92,51.68,0.72,0.22,4.55,0.00,0.00,0.00,0.36,0.00,0.45,None,SAFE,2026-02-14T04:15:47Z
11000,Miner-01,29.93,51.64,0.00,0.29,4.91,0.00,0.00,0.00,0.34,0.00,0.42,None,SAFE,2026-02-14T04:15:48Z
11001,Miner-01,29.93,51.61,0.27,0.87,5.54,0.00,0.00,0.00,0.32,0.00,0.40,None,SAFE,2026-02-14T04:15:49Z
11002,Miner-01,29.93,51.58,0.00,0.24,6.59,0.00,0.00,0.00,0.31,0.00,0.38,None,SAFE,2026-02-14T04:15:51Z
11003,Miner-01,29.94,51.55,0.00,0.00,5.62,0.00,0.00,0.00,0.29,0.00,0.36,None,SAFE,2026-02-14T04:15:52Z
11004,Miner-01,29.94,51.57,0.30,0.59,5.82,0.00,0.00,0.00,0.28,0.00,0.35,None,SAFE,2026-02-14T04:15:53Z
11005,Miner-01,29.93,51.59,0.26,0.88,6.67,0.00,0.00,0.00,0.26,0.00,0.33,None,SAFE,2026-02-14T04:15:54Z
11006,Miner-01,29.94,51.56,0.28,0.37,6.91,0.00,0.00,0.00,0.25,0.00,0.31,None,SAFE,2026-02-14T04:15:55Z
11007,Miner-01,29.94,51.54,0.71,0.32,6.85,0.00,0.00,0.00,0.24,0.00,0.30,None,SAFE,2026-02-14T04:15:57Z
11008,Miner-01,29.94,51.56,0.60,0.30,5.55,0.00,0.00,0.00,0.23,0.00,0.28,None,SAFE,2026-02-14T04:15:58Z
11009,Miner-01,29.94,51.58,0.71,0.30,6.42,0.00,0.00,0.00,0.22,0.00,0.27,None,SAFE,2026-02-14T04:15:59Z
11010,Miner-01,29.94,51.55,0.00,0.39,6.21,0.00,0.00,0.00,0.20,0.00,0.25,None,SAFE,2026-02-14T04:16:00Z
11011,Miner-01,29.94,51.52,0.46,0.56,6.35,0.00,0.00,0.00,0.19,0.00,0.24,None,SAFE,2026-02-14T04:16:01Z
11012,Miner-01,29.95,51.50,0.75,0.19,6.56,0.00,0.00,0.00,0.18,0.00,0.23,None,SAFE,2026-02-14T04:16:03Z
11013,Miner-01,29.95,51.47,0.99,0.95,6.83,0.00,0.00,0.00,0.18,0.01,0.23,None,SAFE,2026-02-14T04:16:04Z
11014,Miner-01,29.95,51.50,0.59,0.26,7.07,0.00,0.00,0.00,0.32,0.01,0.39,None,SAFE,2026-02-14T04:16:05Z
11015,Miner-01,29.94,51.52,0.31,0.00,6.56,0.00,0.00,0.00,0.49,0.01,0.57,None,SAFE,2026-02-14T04:16:06Z
11016,Miner-01,29.95,51.50,0.00,1.05,6.31,0.00,0.00,0.00,0.64,0.01,0.72,None,SAFE,2026-02-14T04:16:07Z
11017,Miner-01,29.95,51.47,0.00,0.45,6.99,0.00,0.00,0.00,0.62,0.01,0.72,None,SAFE,2026-02-14T04:16:09Z
11018,Miner-01,29.95,51.50,0.34,0.54,7.07,0.00,0.00,0.00,0.66,0.01,0.77,None,SAFE,2026-02-14T04:16:10Z
11019,Miner-01,29.94,51.53,0.92,0.00,6.88,0.00,0.00,0.00,0.80,0.01,0.92,None,SAFE,2026-02-14T04:16:11Z
11020,Miner-01,29.95,51.47,0.31,0.38,5.51,0.00,0.00,0.00,0.73,0.01,0.83,None,SAFE,2026-02-14T04:16:13Z
11021,Miner-01,29.95,51.45,0.19,0.59,5.47,0.00,0.00,0.00,0.76,0.01,0.87,None,SAFE,2026-02-14T04:16:15Z
11022,Miner-01,29.95,51.43,0.93,0.00,6.05,0.00,0.00,0.00,0.90,0.01,1.02,None,SAFE,2026-02-14T04:16:16Z
11023,Miner-01,29.96,51.41,0.76,0.97,6.81,0.00,0.00,0.00,0.93,0.01,1.06,None,SAFE,2026-02-14T04:16:17Z
11024,Miner-01,29.96,51.39,0.38,0.40,6.67,0.00,0.00,0.00,0.88,0.01,1.00,None,SAFE,2026-02-14T04:16:18Z
11025,Miner-01,29.96,51.37,0.28,0.97,6.87,0.00,0.00,0.00,0.86,0.01,0.98,None,SAFE,2026-02-14T04:16:20Z
11026,Miner-01,29.96,51.35,0.27,0.00,6.05,0.00,0.00,0.00,0.90,0.01,1.04,None,SAFE,2026-02-14T04:16:21Z
11027,Miner-01,29.96,51.33,0.00,0.66,6.77,0.00,0.00,0.00,0.86,0.01,0.99,None,SAFE,2026-02-14T04:16:22Z
11028,Miner-01,29.97,51.31,0.79,0.00,6.01,0.00,0.00,0.00,0.83,0.01,0.97,None,SAFE,2026-02-14T04:16:23Z
11029,Miner-01,29.97,51.30,0.62,0.97,6.53,0.00,0.00,0.00,0.91,0.01,1.05,None,SAFE,2026-02-14T04:16:24Z
11030,Miner-01,29.97,51.28,0.28,0.43,6.05,0.00,0.00,0.00,0.86,0.01,1.00,None,SAFE,2026-02-14T04:16:26Z
11031,Miner-01,29.98,51.27,0.93,0.00,7.00,0.00,0.00,0.00,0.95,0.01,1.09,None,SAFE,2026-02-14T04:16:27Z
11032,Miner-01,29.98,51.26,0.92,0.97,6.14,0.00,0.00,0.00,0.99,0.01,1.15,None,SAFE,2026-02-14T04:16:28Z
11033,Miner-01,29.98,51.24,0.00,0.00,6.89,0.00,0.00,0.00,1.03,0.00,1.19,None,SAFE,2026-02-14T04:16:29Z
11034,Miner-01,29.98,51.23,0.00,0.15,6.25,0.00,0.00,0.00,1.11,0.00,1.28,None,SAFE,2026-02-14T04:16:30Z
11035,Miner-01,29.99,51.22,0.75,0.82,6.45,0.00,0.00,0.00,1.07,0.00,1.24,None,SAFE,2026-02-14T04:16:32Z
11036,Miner-01,30.00,51.21,0.15,0.97,6.27,0.00,0.00,0.00,1.12,0.00,1.30,None,SAFE,2026-02-14T04:16:33Z
11037,Miner-01,30.00,51.20,0.57,0.27,6.33,0.00,0.00,0.00,1.11,0.00,1.29,None,SAFE,2026-02-14T04:16:34Z
11038,Miner-01,30.00,51.19,0.28,0.24,6.14,0.00,0.00,0.00,1.17,0.00,1.35,None,SAFE,2026-02-14T04:16:35Z
11039,Miner-01,30.00,51.18,0.00,0.81,5.98,0.00,0.00,0.00,1.14,0.00,1.33,None,SAFE,2026-02-14T04:16:36Z
11040,Miner-01,30.00,51.17,0.00,0.99,7.04,0.00,0.00,0.00,1.18,0.00,1.37,None,SAFE,2026-02-14T04:16:38Z
11041,Miner-01,30.00,51.16,0.72,0.63,6.54,0.00,0.00,0.00,1.12,0.00,1.31,None,SAFE,2026-02-14T04:16:39Z
11042,Miner-01,30.01,51.15,0.57,1.15,6.57,0.00,0.00,0.00,1.14,0.00,1.33,None,SAFE,2026-02-14T04:16:40Z
11043,Miner-01,30.01,51.15,0.53,0.87,6.81,0.00,0.00,0.00,1.17,0.00,1.36,None,SAFE,2026-02-14T04:16:41Z
11044,Miner-01,30.02,51.14,0.49,0.72,6.05,0.00,0.00,0.00,1.16,0.00,1.36,None,SAFE,2026-02-14T04:16:42Z
11045,Miner-01,30.01,51.13,0.37,0.00,6.98,0.00,0.00,0.00,1.11,0.00,1.30,None,SAFE,2026-02-14T04:16:44Z
11046,Miner-01,30.01,51.12,0.50,1.02,6.15,0.00,0.00,0.00,1.05,0.00,1.23,None,SAFE,2026-02-14T04:16:45Z
11047,Miner-01,30.02,51.11,0.34,0.40,5.34,0.00,0.00,0.00,1.03,0.00,1.23,None,SAFE,2026-02-14T04:16:48Z
11048,Miner-01,30.02,51.10,0.60,0.91,6.81,0.00,0.00,0.00,0.98,0.00,1.17,None,SAFE,2026-02-14T04:16:50Z
11049,Miner-01,30.02,51.10,0.28,0.54,6.38,0.00,0.00,0.00,1.00,0.00,1.19,None,SAFE,2026-02-14T04:16:51Z
11050,Miner-01,30.02,51.09,0.00,0.31,7.03,0.00,0.00,0.00,1.00,0.00,1.19,None,SAFE,2026-02-14T04:16:52Z
11051,Miner-01,30.02,51.09,0.36,0.37,6.37,0.00,0.00,0.00,1.01,0.00,1.20,None,SAFE,2026-02-14T04:16:53Z
11052,Miner-01,30.02,51.08,0.50,0.43,6.51,0.00,0.00,0.00,0.96,0.00,1.14,None,SAFE,2026-02-14T04:16:54Z
11053,Miner-01,30.02,51.08,0.78,0.94,6.72,0.00,0.00,0.00,0.92,0.00,1.11,None,SAFE,2026-02-14T04:16:56Z
11054,Miner-01,30.02,51.07,0.88,0.70,6.67,0.00,0.00,0.00,0.87,0.00,1.05,None,SAFE,2026-02-14T04:16:57Z
11055,Miner-01,30.03,51.07,0.25,0.89,6.24,0.00,0.00,0.00,0.89,0.00,1.08,None,SAFE,2026-02-14T04:16:58Z
11056,Miner-01,30.03,51.07,0.75,0.49,6.75,0.00,0.00,0.00,0.85,0.00,1.02,None,SAFE,2026-02-14T04:16:59Z
11057,Miner-01,30.04,51.06,0.87,0.73,6.92,0.00,0.00,0.00,0.83,0.00,1.01,None,SAFE,2026-02-14T04:17:00Z
11058,Miner-01,30.04,51.06,0.85,0.97,5.92,0.00,0.00,0.00,0.85,0.00,1.04,None,SAFE,2026-02-14T04:17:02Z
11059,Miner-01,30.04,51.05,0.89,0.58,6.34,0.00,0.00,0.00,0.77,0.00,0.94,None,SAFE,2026-02-14T04:17:04Z
11060,Miner-01,30.05,51.05,0.34,0.00,6.50,0.00,0.00,0.00,0.73,0.00,0.89,None,SAFE,2026-02-14T04:17:05Z
11061,Miner-01,30.05,51.05,0.31,0.91,6.88,0.00,0.00,0.00,0.76,0.00,0.93,None,SAFE,2026-02-14T04:17:06Z
11062,Miner-01,30.05,51.05,0.60,0.66,6.81,0.00,0.00,0.00,0.72,0.00,0.88,None,SAFE,2026-02-14T04:17:08Z
11063,Miner-01,30.05,51.04,0.75,0.61,6.41,0.00,0.00,0.00,0.75,0.00,0.91,None,SAFE,2026-02-14T04:17:09Z
11064,Miner-01,30.06,50.99,0.87,0.55,5.80,0.00,0.00,0.00,0.71,0.00,0.87,None,SAFE,2026-02-14T04:17:10Z
11065,Miner-01,30.06,50.94,0.69,0.89,6.35,0.00,0.00,0.00,0.77,0.00,0.93,None,SAFE,2026-02-14T04:17:11Z
11066,Miner-01,30.06,50.95,0.25,1.07,6.75,0.00,0.00,0.00,0.73,0.00,0.88,None,SAFE,2026-02-14T04:17:12Z
11067,Miner-01,30.06,50.95,0.34,0.90,6.24,0.00,0.00,0.00,0.78,0.00,0.94,None,SAFE,2026-02-14T04:17:14Z
11068,Miner-01,30.07,50.90,0.00,0.75,5.99,0.00,0.00,0.00,0.74,0.00,0.89,None,SAFE,2026-02-14T04:17:15Z
11069,Miner-01,30.08,50.86,0.15,0.22,5.60,0.00,0.00,0.00,0.78,0.00,0.94,None,SAFE,2026-02-14T04:17:16Z
11070,Miner-01,30.08,50.81,0.92,0.41,6.43,0.00,0.00,0.00,0.74,0.00,0.89,None,SAFE,2026-02-14T04:17:17Z
11071,Miner-01,30.08,50.77,0.73,0.95,5.86,0.00,0.00,0.00,0.71,0.00,0.85,None,SAFE,2026-02-14T04:17:18Z
11072,Miner-01,30.08,50.78,0.45,0.62,5.87,0.00,0.00,0.00,0.74,0.00,0.88,None,SAFE,2026-02-14T04:17:20Z
11073,Miner-01,30.08,50.79,0.65,0.00,6.09,0.00,0.00,0.00,0.70,0.00,0.84,None,SAFE,2026-02-14T04:17:21Z
11074,Miner-01,30.08,50.75,0.57,0.00,5.89,0.00,0.00,0.00,0.67,0.00,0.80,None,SAFE,2026-02-14T04:17:22Z
11075,Miner-01,30.08,50.72,0.44,0.32,5.28,0.00,0.00,0.00,0.63,0.00,0.76,None,SAFE,2026-02-14T04:17:23Z
11076,Miner-01,30.08,50.68,0.28,0.00,5.29,0.00,0.00,0.00,0.60,0.00,0.72,None,SAFE,2026-02-14T04:17:24Z
11077,Miner-01,30.08,50.65,0.15,0.27,6.10,0.00,0.00,0.00,0.57,0.00,0.70,None,SAFE,2026-02-14T04:17:26Z
11078,Miner-01,30.08,50.61,0.59,0.68,6.46,0.00,0.00,0.00,0.58,0.00,0.72,None,SAFE,2026-02-14T04:17:27Z
11079,Miner-01,30.08,50.58,0.00,0.38,6.22,0.00,0.00,0.00,0.56,0.00,0.68,None,SAFE,2026-02-14T04:17:28Z
11080,Miner-01,30.07,50.55,0.92,0.23,6.83,0.00,0.00,0.00,0.56,0.00,0.69,None,SAFE,2026-02-14T04:17:29Z
11081,Miner-01,30.07,50.53,0.85,0.69,5.63,0.00,0.00,0.00,0.62,0.00,0.76,None,SAFE,2026-02-14T04:17:30Z
11082,Miner-01,30.07,50.50,0.21,0.20,6.18,0.00,0.00,0.00,0.63,0.00,0.78,None,SAFE,2026-02-14T04:17:32Z
11083,Miner-01,30.07,50.48,0.00,1.19,6.24,0.00,0.00,0.00,0.63,0.00,0.79,None,SAFE,2026-02-14T04:17:33Z
11084,Miner-01,30.07,50.45,0.66,0.22,6.57,0.00,0.00,0.00,0.62,0.00,0.78,None,SAFE,2026-02-14T04:17:34Z
11085,Miner-01,30.07,50.43,0.82,0.41,6.26,0.00,0.00,0.00,0.59,0.00,0.74,None,SAFE,2026-02-14T04:17:35Z
11086,Miner-01,30.08,50.41,0.62,0.92,6.24,0.00,0.00,0.00,0.56,0.00,0.71,None,SAFE,2026-02-14T04:17:36Z
11087,Miner-01,30.08,50.39,0.29,0.78,5.97,0.00,0.00,0.00,0.53,0.00,0.67,None,SAFE,2026-02-14T04:17:38Z
11088,Miner-01,30.07,50.37,0.34,0.40,5.67,0.00,0.00,0.00,0.58,0.00,0.73,None,SAFE,2026-02-14T04:17:39Z
11089,Miner-01,30.07,50.35,0.85,0.92,6.40,0.00,0.00,0.00,0.55,0.00,0.69,None,SAFE,2026-02-14T04:17:40Z
11090,Miner-01,30.07,50.38,0.00,0.40,5.53,0.00,0.00,0.00,0.54,0.00,0.68,None,SAFE,2026-02-14T04:17:41Z
11091,Miner-01,30.07,50.41,0.00,0.23,6.75,0.00,0.00,0.00,0.51,0.00,0.65,None,SAFE,2026-02-14T04:17:42Z
11092,Miner-01,30.08,50.44,0.76,1.20,6.87,0.00,0.00,0.00,0.49,0.00,0.62,None,SAFE,2026-02-14T04:17:44Z
11093,Miner-01,30.08,50.47,0.00,0.83,5.31,0.00,0.00,0.00,0.46,0.00,0.58,None,SAFE,2026-02-14T04:17:45Z
11094,Miner-01,30.09,50.45,0.88,0.25,6.53,0.00,0.00,0.00,0.44,0.00,0.56,None,SAFE,2026-02-14T04:17:46Z
11095,Miner-01,30.10,50.42,0.00,0.21,6.55,0.00,0.00,0.00,0.48,0.00,0.61,None,SAFE,2026-02-14T04:17:47Z
11096,Miner-01,30.10,50.40,0.50,0.17,5.43,0.00,0.00,0.00,0.53,0.00,0.66,None,SAFE,2026-02-14T04:17:48Z
11097,Miner-01,30.10,50.38,0.18,0.18,6.88,0.00,0.00,0.00,0.50,0.00,0.62,None,SAFE,2026-02-14T04:17:50Z
11098,Miner-01,30.09,50.41,0.27,0.56,6.23,0.00,0.00,0.00,0.47,0.00,0.59,None,SAFE,2026-02-14T04:17:51Z
11099,Miner-01,30.09,50.44,0.32,0.85,6.41,0.00,0.00,0.00,0.51,0.00,0.63,None,SAFE,2026-02-14T04:17:52Z
11100,Miner-01,30.09,50.42,0.73,0.00,5.97,0.00,0.00,0.00,0.52,0.00,0.66,None,SAFE,2026-02-14T04:17:53Z
11101,Miner-01,30.10,50.40,0.28,0.54,6.13,0.00,0.00,0.00,0.50,0.00,0.62,None,SAFE,2026-02-14T04:17:54Z
11102,Miner-01,30.09,50.43,0.00,0.62,6.53,0.00,0.00,0.00,0.49,0.00,0.62,None,SAFE,2026-02-14T04:17:56Z
11103,Miner-01,30.09,50.46,0.58,0.00,6.38,0.00,0.00,0.00,0.46,0.00,0.59,None,SAFE,2026-02-14T04:17:57Z
11104,Miner-01,30.08,50.49,0.45,0.64,6.21,0.00,0.00,0.00,0.44,0.00,0.56,None,SAFE,2026-02-14T04:17:58Z
11105,Miner-01,30.08,50.51,0.00,0.59,6.24,0.00,0.00,0.00,0.42,0.00,0.53,None,SAFE,2026-02-14T04:17:59Z
11106,Miner-01,30.08,50.54,0.19,0.00,5.93,0.00,0.00,0.00,0.40,0.00,0.51,None,SAFE,2026-02-14T04:18:01Z
11107,Miner-01,30.08,50.56,0.65,0.34,5.43,0.00,0.00,0.00,0.38,0.00,0.48,None,SAFE,2026-02-14T04:18:02Z
11108,Miner-01,30.09,50.53,0.49,0.54,6.21,0.00,0.00,0.00,0.36,0.00,0.46,None,SAFE,2026-02-14T04:18:03Z
11109,Miner-01,30.09,50.50,0.91,0.45,5.31,0.00,0.00,0.00,0.36,0.00,0.47,None,SAFE,2026-02-14T04:18:04Z
11110,Miner-01,30.09,50.53,0.63,0.41,6.41,0.00,0.00,0.00,0.34,0.00,0.45,None,SAFE,2026-02-14T04:18:05Z
11111,Miner-01,30.09,50.55,0.91,0.87,5.27,0.00,0.00,0.00,0.39,0.00,0.51,None,SAFE,2026-02-14T04:18:07Z
11112,Miner-01,30.09,50.53,1.51,0.62,6.56,0.00,0.00,0.00,0.37,0.00,0.48,None,SAFE,2026-02-14T04:18:08Z
11113,Miner-01,30.09,50.50,0.45,0.00,4.91,0.00,0.00,0.00,0.35,0.00,0.46,None,SAFE,2026-02-14T04:18:09Z
11114,Miner-01,30.09,50.47,0.28,0.00,5.76,0.00,0.00,0.00,0.34,0.00,0.45,None,SAFE,2026-02-14T04:18:10Z
11115,Miner-01,30.10,50.45,0.85,0.00,5.95,0.00,0.00,0.00,0.32,0.00,0.42,None,SAFE,2026-02-14T04:18:11Z
11116,Miner-01,30.10,50.43,0.65,0.95,6.06,0.00,0.00,0.00,0.37,0.00,0.48,None,SAFE,2026-02-14T04:18:13Z
11117,Miner-01,30.10,50.41,0.85,0.90,5.13,0.00,0.00,0.00,0.44,0.00,0.56,None,SAFE,2026-02-14T04:18:14Z
11118,Miner-01,30.10,50.44,0.00,0.32,6.41,0.00,0.00,0.00,0.48,0.00,0.61,None,SAFE,2026-02-14T04:18:15Z
11119,Miner-01,30.10,50.46,0.00,0.68,6.97,0.00,0.00,0.00,0.58,0.00,0.72,None,SAFE,2026-02-14T04:18:16Z
11120,Miner-01,30.10,50.49,0.22,0.18,5.13,0.00,0.00,0.00,0.61,0.00,0.75,None,SAFE,2026-02-14T04:18:17Z
11121,Miner-01,30.10,50.52,0.00,0.00,6.82,0.00,0.00,0.00,0.58,0.00,0.71,None,SAFE,2026-02-14T04:18:19Z
